aida-x,libx11
aida-x,libxext
aida-x,python
aircrack-ng,python-setuptools
airspy,cmake
aisleriot,appstream-glib
aisleriot,git
aisleriot,glib2-devel
aisleriot,meson
aisleriot,yelp-tools
akonadi-calendar-tools,extra-cmake-modules
akonadi-calendar-tools,kdoctools
akonadi-calendar,doxygen
akonadi-calendar,extra-cmake-modules
akonadi-calendar,qt6-doc
akonadi-calendar,qt6-tools
akonadi-contacts,doxygen
akonadi-contacts,extra-cmake-modules
akonadi-contacts,qt6-doc
akonadi-contacts,qt6-tools
akonadi-contacts5,extra-cmake-modules
akonadi-import-wizard,extra-cmake-modules
akonadi-import-wizard,kdoctools
akonadi-mime,doxygen
akonadi-mime,extra-cmake-modules
akonadi-mime,kdoctools5
akonadi-mime,qt6-doc
akonadi-mime,qt6-tools
akonadi-notes,doxygen
akonadi-notes,extra-cmake-modules
akonadi-notes,qt6-doc
akonadi-notes,qt6-tools
akonadi-search,corrosion
akonadi-search,doxygen
akonadi-search,extra-cmake-modules
akonadi-search,qt6-doc
akonadi-search,qt6-tools
akonadi,doxygen
akonadi,extra-cmake-modules
akonadi,kaccounts-integration
akonadi,kconfigwidgets
akonadi,kiconthemes
akonadi,kitemmodels
akonadi,kxmlgui
akonadi,postgresql
akonadi,qt6-doc
akonadi,qt6-tools
akonadiconsole,extra-cmake-modules
akonadiconsole,kdoctools
akregator,extra-cmake-modules
akregator,kdoctools
alacarte,docbook-xsl
alacarte,git
alacarte,libxslt
alacritty,cargo
alacritty,cmake
alacritty,desktop-file-utils
alacritty,gdb
alacritty,git
alacritty,libxcb
alacritty,ncurses
alacritty,rust
alacritty,scdoc
alembic,cmake
alembic,ninja
alertmanager,git
alertmanager,go
alex,ghc
alex,happy
algernon,git
algernon,go
alglib,cmake
ali,go
alicloud-vault,go
aliki,gendesk
aliyun-cli,git
aliyun-cli,go
allegro,cmake
allegro,glu
allegro,libtheora
allegro,mesa-libgl
allegro,ninja
allegro,opusfile
allegro,pandoc
allegro,xorgproto
allegro4,cmake
allegro4,glu
allegro4,libpng
allegro4,mesa
allegro4,ninja
