adios2,zfp
adios2,zlib
adljack,bash
adljack,gcc-libs
adljack,glibc
adljack,jack
adljack,libjack.so=0-64
adljack,liblo
adljack,liblo.so=7-64
adljack,libncursesw.so=6-64
adljack,librtaudio.so=7-64
adljack,librtmidi.so=7-64
adljack,ncurses
adljack,rtaudio
adljack,rtmidi
adlplug-lv2,fmt
adlplug-lv2,freetype2
adlplug-lv2,gcc-libs
adlplug-lv2,glibc
adlplug-lv2,libx11
adlplug-lv2,libxext
adlplug-lv2,lv2-host
adlplug-standalone,fmt
adlplug-standalone,freetype2
adlplug-standalone,gcc-libs
adlplug-standalone,glibc
adlplug-standalone,hicolor-icon-theme
adlplug-standalone,jack
adlplug-standalone,liblo
adlplug-standalone,libx11
adlplug-standalone,libxext
adlplug-vst,fmt
adlplug-vst,freetype2
adlplug-vst,gcc-libs
adlplug-vst,glibc
adlplug-vst,libx11
adlplug-vst,libxext
adlplug-vst,vst-host
adlplug,adlplug-lv2
adlplug,adlplug-standalone
adlplug,adlplug-vst
adns,glibc
adriconf,gtkmm-4.0
adriconf,pciutils
adriconf,pugixml
adsb_deku,dump1090_rs
adsb_deku,gcc-libs
adwaita-icon-theme-legacy,hicolor-icon-theme
adwaita-icon-theme,adwaita-cursors
adwaita-icon-theme,adwaita-icon-theme-legacy
adwaita-icon-theme,hicolor-icon-theme
aegisub,alsa-lib
aegisub,boost-libs
aegisub,fftw
aegisub,fontconfig
aegisub,hunspell
aegisub,icu
aegisub,libass.so=9-64
aegisub,libffms2.so=5-64
aegisub,libgl
aegisub,libpulse
aegisub,uchardet
aegisub,wxwidgets-gtk3
aegisub,zlib
aeolus,alsa-lib
aeolus,clthreads
aeolus,clxclient
aeolus,gcc-libs
aeolus,glibc
aeolus,jack
aeolus,libasound.so=2-64
aeolus,libclthreads.so=2-64
aeolus,libclxclient.so=3-64
aeolus,libjack.so=0-64
aeolus,libreadline.so=8-64
aeolus,libx11
aeolus,libzita-alsa-pcmi.so=0-64
aeolus,readline
aeolus,zita-alsa-pcmi
aerc,gawk
aerc,glibc
aerc,notmuch-runtime
afew,notmuch
afew,python-chardet
afew,python-dkim
afew,python-setuptools
afl++,bash
afl++,clang
afl++,compiler-rt
afl++,gcc-libs
afl++,glibc
afl++,lld
afl++,llvm
afl++,python
afl-utils,afl
afl-utils,coreutils
afl-utils,python
afl-utils,rsync
afpfs-ng,fuse
afpfs-ng,gmp
afpfs-ng,libgcrypt
agda-stdlib,agda=2.6.4.1
agda,ghc
agda,ghc-libs
agda,haskell-aeson
agda,haskell-ansi-terminal
agda,haskell-async
agda,haskell-blaze-html
agda,haskell-boxes
agda,haskell-case-insensitive
agda,haskell-cpphs
agda,haskell-data-hash
agda,haskell-dlist
agda,haskell-edit-distance
agda,haskell-equivalence
agda,haskell-gitrev
agda,haskell-hashable
agda,haskell-monad-control
agda,haskell-murmur-hash
agda,haskell-parallel
agda,haskell-peano
agda,haskell-regex-tdfa
agda,haskell-split
agda,haskell-stmonadtrans
agda,haskell-strict
agda,haskell-text-icu
agda,haskell-time-compat
agda,haskell-unordered-containers
agda,haskell-uri-encode
agda,haskell-vector
agda,haskell-vector-hashtables
agda,haskell-zlib
age-plugin-tkey,glibc
age-plugin-tpm,glibc
age-plugin-yubikey,gcc-libs
age-plugin-yubikey,glibc
age-plugin-yubikey,pcsclite
age,glibc
agordejo,hicolor-icon-theme
agordejo,new-session-manager
agordejo,python
agordejo,python-pyqt5
agordejo,python-pyxdg
agordejo,ttf-dejavu
aha,glibc
aichat,gcc-libs
aichat,glibc
aida-x-clap,clap-host
aida-x-clap,dbus
aida-x-clap,gcc-libs
aida-x-clap,glibc
aida-x-clap,libglvnd
aida-x-clap,libx11
aida-x-clap,libxext
aida-x-lv2,dbus
aida-x-lv2,gcc-libs
aida-x-lv2,glibc
aida-x-lv2,libglvnd
aida-x-lv2,libx11
aida-x-lv2,libxext
aida-x-lv2,lv2-host
aida-x-standalone,alsa-lib
aida-x-standalone,dbus
aida-x-standalone,gcc-libs
aida-x-standalone,glibc
aida-x-standalone,libglvnd
aida-x-standalone,libx11
aida-x-standalone,libxext
aida-x-vst,dbus
aida-x-vst,gcc-libs
aida-x-vst,glibc
aida-x-vst,libglvnd
aida-x-vst,libx11
aida-x-vst,libxext
aida-x-vst,vst-host
aida-x-vst3,dbus
aida-x-vst3,gcc-libs
aida-x-vst3,glibc
aida-x-vst3,libglvnd
aida-x-vst3,libx11
aida-x-vst3,libxext
aida-x-vst3,vst3-host
aida-x,aida-x-clap=1.1.0
aida-x,aida-x-lv2=1.1.0
aida-x,aida-x-standalone=1.1.0
aida-x,aida-x-vst=1.1.0
aida-x,aida-x-vst3=1.1.0
aircrack-ng,ethtool
aircrack-ng,gcc-libs
aircrack-ng,glibc
aircrack-ng,hwloc
aircrack-ng,iw
aircrack-ng,libnl
aircrack-ng,libpcap
aircrack-ng,libpcap.so=1-64
aircrack-ng,net-tools
aircrack-ng,openssl
aircrack-ng,pcre
aircrack-ng,python
aircrack-ng,sqlite
aircrack-ng,usbutils
aircrack-ng,wireless_tools
aircrack-ng,zlib
airspy,glibc
airspy,libusb
aisleriot,at-spi2-core
aisleriot,cairo
aisleriot,dconf
aisleriot,gdk-pixbuf2
aisleriot,glib2
aisleriot,glibc
aisleriot,gtk3
aisleriot,guile
aisleriot,hicolor-icon-theme
aisleriot,libcanberra
aisleriot,librsvg
aj-snapshot,jack
aj-snapshot,mxml
akonadi-calendar-tools,akonadi-calendar
akonadi-calendar-tools,calendarsupport
akonadi-calendar-tools,gcc-libs
akonadi-calendar-tools,glibc
akonadi-calendar-tools,kcalendarcore
akonadi-calendar-tools,kcoreaddons
akonadi-calendar-tools,ki18n
akonadi-calendar-tools,libakonadi
akonadi-calendar-tools,qt6-base
akonadi-calendar,akonadi-contacts
akonadi-calendar,akonadi-mime
akonadi-calendar,gcc-libs
akonadi-calendar,glibc
akonadi-calendar,gpgme
akonadi-calendar,kcalendarcore
akonadi-calendar,kcalutils
akonadi-calendar,kcodecs
akonadi-calendar,kconfig
akonadi-calendar,kcontacts
akonadi-calendar,kcoreaddons
akonadi-calendar,kdbusaddons
akonadi-calendar,ki18n
akonadi-calendar,kidentitymanagement
akonadi-calendar,kio
akonadi-calendar,kitemmodels
akonadi-calendar,kmailtransport
akonadi-calendar,kmime
akonadi-calendar,knotifications
akonadi-calendar,kservice
akonadi-calendar,kwidgetsaddons
akonadi-calendar,kxmlgui
akonadi-calendar,libakonadi
akonadi-calendar,libkleo
akonadi-calendar,messagelib
akonadi-calendar,qgpgme-qt6
akonadi-calendar,qt6-base
akonadi-contacts,gcc-libs
akonadi-contacts,glibc
akonadi-contacts,grantleetheme
akonadi-contacts,kcodecs
akonadi-contacts,kcolorscheme
akonadi-contacts,kcompletion
akonadi-contacts,kconfig
akonadi-contacts,kconfigwidgets
akonadi-contacts,kcontacts
akonadi-contacts,kcoreaddons
akonadi-contacts,ki18n
akonadi-contacts,kiconthemes
akonadi-contacts,kio
akonadi-contacts,kmime
akonadi-contacts,ktextaddons
akonadi-contacts,ktexttemplate
akonadi-contacts,ktextwidgets
akonadi-contacts,kwidgetsaddons
akonadi-contacts,kxmlgui
akonadi-contacts,libakonadi
akonadi-contacts,prison
akonadi-contacts,qt6-base
akonadi-contacts5,grantleetheme5
akonadi-contacts5,kcontacts5
akonadi-contacts5,kmime5
akonadi-contacts5,libakonadi5
akonadi-contacts5,prison5
akonadi-import-wizard,gcc-libs
akonadi-import-wizard,glibc
akonadi-import-wizard,kconfig
akonadi-import-wizard,kconfigwidgets
akonadi-import-wizard,kcontacts
akonadi-import-wizard,kcoreaddons
akonadi-import-wizard,kcrash
akonadi-import-wizard,kdbusaddons
akonadi-import-wizard,ki18n
akonadi-import-wizard,kiconthemes
akonadi-import-wizard,kidentitymanagement
akonadi-import-wizard,kmailtransport
akonadi-import-wizard,kwidgetsaddons
akonadi-import-wizard,kxmlgui
akonadi-import-wizard,libakonadi
akonadi-import-wizard,mailcommon
akonadi-import-wizard,mailimporter
akonadi-import-wizard,messagelib
akonadi-import-wizard,pimcommon
akonadi-import-wizard,qt6-base
akonadi-import-wizard,qtkeychain-qt6
akonadi-mime,gcc-libs
akonadi-mime,glibc
akonadi-mime,kconfig
akonadi-mime,kcoreaddons
akonadi-mime,ki18n
akonadi-mime,kio
akonadi-mime,kmime
akonadi-mime,kwidgetsaddons
akonadi-mime,kxmlgui
akonadi-mime,libakonadi
akonadi-mime,qt6-base
akonadi-notes,gcc-libs
akonadi-notes,glibc
akonadi-notes,ki18n
akonadi-notes,kmime
akonadi-notes,qt6-base
akonadi-search,akonadi-mime
akonadi-search,gcc-libs
akonadi-search,glibc
akonadi-search,kcalendarcore
akonadi-search,kcmutils
akonadi-search,kcodecs
akonadi-search,kcompletion
akonadi-search,kconfig
akonadi-search,kcontacts
akonadi-search,kcoreaddons
akonadi-search,ki18n
akonadi-search,kmime
akonadi-search,krunner
akonadi-search,ktextaddons
akonadi-search,kwidgetsaddons
akonadi-search,libakonadi
akonadi-search,qt6-base
akonadi-search,xapian-core
akonadi,gcc-libs
akonadi,glibc
akonadi,kconfig
akonadi,kcoreaddons
akonadi,kcrash
akonadi,ki18n
akonadi,libaccounts-qt
akonadi,libakonadi
akonadi,mariadb
akonadi,qt6-base
akonadiconsole,akonadi-contacts
akonadiconsole,akonadi-search
akonadiconsole,calendarsupport
akonadiconsole,gcc-libs
akonadiconsole,glibc
akonadiconsole,kcalendarcore
akonadiconsole,kcolorscheme
akonadiconsole,kcompletion
akonadiconsole,kconfig
