arduino-fwuploader,alucryd
arduino-ide,alucryd
arduino-language-server,orhun
argbash,jlichtblau
argocd,daurnimator
argocd,shibumi
argon2,eworm
argparse,serebit
argtable,dvzrv
argyllcms,Archange
aria2,felixonmars
arianna,arojas
aribb24,anthraxx
aribb25,anthraxx
ario,jlichtblau
arj,anthraxx
ark,arojas
ark,felixonmars
arm-none-eabi-binutils,anatolik
arm-none-eabi-binutils,FFY00
arm-none-eabi-gcc,anatolik
arm-none-eabi-gcc,FFY00
arm-none-eabi-gdb,anatolik
arm-none-eabi-gdb,FFY00
arm-none-eabi-newlib,anatolik
arm-none-eabi-newlib,FFY00
armagetronad,svenstaro
arp-scan,mtorromeo
arpack,arodseth
arpwatch,spupykin
arrayfire,svenstaro
arrayfire,kgizdov
arrow,Archange
arrow,Lahwaacz
arti,orhun
arti,anthraxx
arti,kpcyrd
artikulate,arojas
artikulate,felixonmars
artyfx,dvzrv
asar,svenstaro
ascii,shibumi
ascii,carsme
asciidoc,anthraxx
asciidoc,alerque
asciidoctor-pdf,carsme
asciidoctor,Segaja
asciidoctor,anthraxx
asciinema,arodseth
asciinema,alerque
asciiquarium,anthraxx
asio,anthraxx
aspell-ca,jlichtblau
aspell-cs,jlichtblau
aspell-de,pierre
aspell-el,demize
aspell-en,felixonmars
aspell-es,muflone
aspell-fr,lcarlier
aspell-hu,bgyorgy
aspell-it,muflone
aspell-nb,arodseth
aspell-nl,muflone
aspell-nn,arodseth
aspell-pl,demize
aspell-pt,jlichtblau
aspell-ru,alex19EP
aspell-ru,alerque
aspell-sv,demize
aspell-uk,jlichtblau
aspell,felixonmars
asplib,idevolder
aspnet-runtime-6.0,alucryd
aspnet-runtime-7.0,alucryd
aspnet-runtime,alucryd
aspnet-targeting-pack-6.0,alucryd
aspnet-targeting-pack-7.0,alucryd
aspnet-targeting-pack,alucryd
assimp,svenstaro
astroid,daurnimator
astromenace,svenstaro
astyle,grawlinson
asunder,xyne
asymptote,arojas
at-spi2-core-docs,heftig
at-spi2-core-docs,fabiscafe
at-spi2-core,heftig
at-spi2-core,fabiscafe
at,eworm
at51,FFY00
atac,orhun
atftp,eworm
atkmm-2.36-docs,heftig
atkmm-2.36,heftig
atkmm-docs,heftig
atkmm,heftig
atomicparsley,demize
atomix,heftig
atool,alerque
atools,Antiz
atop,idevolder
atril,alex19EP
attica,arojas
attica,tcanabrava
attica5,arojas
attica5,felixonmars
attr,eworm
atuin,orhun
atuin,alerque
aubio,dvzrv
audacious-plugins,foutrelis
audacious,foutrelis
audacity-docs,dvzrv
audacity-docs,gromit
audacity,dvzrv
audacity,gromit
audaspace,svenstaro
audex,lcarlier
audex,arojas
audio-convert,jlichtblau
audio-sharing,bgyorgy
audiocd-kio,arojas
audiocd-kio,felixonmars
audiofile,dvzrv
audiotube,arojas
audit,anthraxx
audit,dvzrv
augeas,carsme
augustus,grawlinson
aurpublish,alex19EP
aurpublish,alerque
auth-tarball-from-git,kpcyrd
authenticator,bgyorgy
authoscope,kpcyrd
auto-multiple-choice,kgizdov
autoconf-archive,carsme
autoconf,lfleischer
automake,lfleischer
autopep8,grawlinson
autorandr,jlichtblau
autorandr,Antiz
autossh,felixonmars
autotiling-rs,freswa
autotiling,Antiz
av1an,svenstaro
avahi,heftig
avfs,felixonmars
avidemux-cli,anthraxx
avidemux-qt,anthraxx
avisynthplus,dbermond
avldrums.lv2,dvzrv
avogadro-crystals,arojas
avogadro-fragments,arojas
avogadro-molecules,arojas
avogadrolibs-qt5,arojas
avogadrolibs,arojas
avr-binutils,anatolik
avr-gcc,anatolik
avr-gdb,anatolik
avr-libc,anatolik
avr-libc,freswa
avrdude,freswa
awesome-terminal-fonts,shibumi
awesome,alerque
aws-c-auth,anatolik
aws-c-auth,carsme
aws-c-cal,anatolik
aws-c-cal,carsme
aws-c-common,anatolik
aws-c-common,carsme
aws-c-compression,anatolik
aws-c-compression,carsme
aws-c-event-stream,anatolik
aws-c-event-stream,carsme
aws-c-http,anatolik
aws-c-http,carsme
aws-c-io,anatolik
aws-c-io,carsme
aws-c-mqtt,anatolik
aws-c-mqtt,carsme
aws-c-s3,anatolik
aws-c-s3,carsme
aws-c-sdkutils,anatolik
aws-c-sdkutils,carsme
aws-checksums,anatolik
aws-checksums,carsme
aws-cli,yan12125
aws-crt-cpp,anatolik
aws-crt-cpp,carsme
aws-sdk-cpp,anatolik
aws-sdk-cpp,carsme
aws-vault,anthraxx
aws-vault,shibumi
aws-vault,orhun
awstats,spupykin
awxkit,idevolder
axel,foutrelis
ayatana-ido,arojas
azcopy,carsme
azote,Antiz
azure-cli,svenstaro
azure-cli,carsme
azure-kubelogin,carsme
b3sum,polyzen
b4,Foxboron
b4,gromit
babel-cli,felixonmars
babel-core,felixonmars
babeld,felixonmars
babeld,kgizdov
babl,eworm
babl,gromit
backuppc,seblu
bacon,grawlinson
bacon,alerque
bacon,orhun
badvpn,felixonmars
baidupcs-go,felixonmars
baka-mplayer,felixonmars
baloo-widgets,arojas
baloo-widgets,felixonmars
baloo,arojas
baloo,felixonmars
baloo,tcanabrava
balsa,jlichtblau
bam,svenstaro
bamf,alucryd
bandit,jelle
bandwhich,kpcyrd
bandwhich,orhun
banner,jsteel
baobab,heftig
barcode,felixonmars
baresip,alex19EP
barrage,jlichtblau
barrier-headless,Foxboron
barrier-headless,anthraxx
barrier,Foxboron
barrier,anthraxx
base-devel,anthraxx
base,anthraxx
bash-completion,grazzolini
bash-completion,felixonmars
bash-completion,tpowa
bash-language-server,felixonmars
bash-language-server,polyzen
bash-preexec,orhun
bash,felixonmars
bash,anthraxx
bash,grazzolini
bash,tpowa
bashbrew,sangy
bashburn,jlichtblau
bashrun,jlichtblau
bashtop,seblu
bass,svenstaro
bat-extras,grawlinson
bat,arodseth
batctl,felixonmars
bats-assert,anthraxx
bats-file,anthraxx
bats-support,anthraxx
bats,anthraxx
bats,Antiz
batsignal,anonfunc
bazel,svenstaro
bazel,kgizdov
bbpager,jlichtblau
bbswitch-dkms,grazzolini
bbswitch,grazzolini
bc,grawlinson
bcachefs-tools,freswa
bcc-tools,anatolik
bcc,anatolik
bcg729,anthraxx
bchoppr,dvzrv
bchunk,xyne
bcprov,alerque
beanshell,andyrtr
bear,grawlinson
bearssl,grawlinson
beebeep,bgyorgy
beep,anthraxx
bees,svenstaro
beets,alucryd
beets,Archange
bemenu-ncurses,shibumi
bemenu-ncurses,carsme
bemenu-wayland,shibumi
bemenu-wayland,carsme
bemenu-x11,shibumi
bemenu-x11,carsme
bemenu,shibumi
bemenu,carsme
benchmark,mtorromeo
benzene,arojas
bespokesynth,dvzrv
bettercap-caplets,anthraxx
bettercap,anthraxx
bettercap,shibumi
bfs,grawlinson
bftpd,anthraxx
biber,arojas
biblesync,blakkheim
bibletime,felixonmars
bibletime,alerque
bibletime,blakkheim
biblioteca,bgyorgy
bibtool,grawlinson
bibutils,grawlinson
bigloo,juergen
bigsh0t,arojas
binary,bgyorgy
binaryen,svenstaro
bind,seblu
bind,blakkheim
bingrep,orhun
binocle,orhun
binsider,orhun
binutils,grazzolini
binutils,freswa
binwalk,anthraxx
binwalk,FFY00
binwalk,freswa
